id,restaurant_name,address,lat,lng,rating,closing_time,hours_of_operation,closing_hour,peak_surplus_day,peak_surplus_kg
sb-ChIJhdAcUa4V6YAR,Sazón Latino & Catering,"1417 San Andres St, Santa Barbara, CA 93101, USA",34.418221,-119.7157951,4.5,9:00 PM,Monday: Closed | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 8:00 PM,21.0,Sunday,30.83
sb-ChIJiYr_PgA_6YAR,Mesa Pizza,"6576 Trigo Rd, Goleta, CA 93117, USA",34.4112701,-119.8575726,4.7,12:00 AM,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 PM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 12:00 – 10:00 PM,0.0,Sunday,46.41
sb-ChIJha9J4IoV6YAR,PANG ZI NOODLE SHOP,"4427 Hollister Ave, Santa Barbara, CA 93110, USA",34.4397093,-119.7708313,4.9,9:30 PM,Monday: Closed | Tuesday: Closed | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:30 PM | Saturday: 11:00 AM – 9:30 PM | Sunday: 11:00 AM – 9:00 PM,21.5,Sunday,29.63
sb-ChIJl0rSUYkT6YAR,Rusty's Pizza Parlor,"111 State St, Santa Barbara, CA 93101, USA",34.4131833,-119.691378,4.2,12:00 AM,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,0.0,Sunday,45.67
sb-ChIJjUiZJjET6YAR,Shaker Mill,"418 State St, Santa Barbara, CA 93101, USA",34.4164132,-119.6947005,4.5,1:00 AM,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 1:00 AM | Friday: 12:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 PM – 12:00 AM,1.0,Sunday,45.83
sb-ChIJnzk6uwI_6YAR,Sweet Hustle,"6529 Trigo Rd B, Isla Vista, CA 93117, USA",34.4109159,-119.8550303,5.0,12:30 AM,Monday: 4:00 – 11:00 PM | Tuesday: 4:00 – 11:00 PM | Wednesday: 4:00 – 11:00 PM | Thursday: 4:00 – 11:00 PM | Friday: 4:00 PM – 12:30 AM | Saturday: 4:00 PM – 12:30 AM | Sunday: 4:00 PM – 12:00 AM,0.5,Sunday,46.76
sb-ChIJj0i_wtwU6YAR,Kimchi Korean BBQ,"3132 State St, Santa Barbara, CA 93105, USA",34.4405891,-119.7324037,4.1,10:00 PM,"Monday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Friday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM",22.0,Friday,27.54
sb-ChIJhccAn30U6YAR,Benchmark Eatery,"1201 State St, Santa Barbara, CA 93101, USA",34.4233303,-119.7047701,4.4,10:00 PM,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:30 AM – 10:00 PM | Sunday: 11:30 AM – 9:00 PM,22.0,Friday,27.67
sb-ChIJkyHsJBAV6YAR,Bistro Amasa,"1404 De La Vina St, Santa Barbara, CA 93101, USA",34.4234012,-119.709185,4.8,2:00 PM,"Monday: Closed | Tuesday: Closed | Wednesday: 11:30 AM – 2:00 PM, 4:00 – 9:00 PM | Thursday: 11:30 AM – 2:00 PM, 4:00 – 9:00 PM | Friday: 11:30 AM – 2:00 PM, 4:00 – 9:00 PM | Saturday: 11:30 AM – 2:00 PM, 4:00 – 9:00 PM | Sunday: 11:30 AM – 2:00 PM, 4:00 – 9:00 PM",14.0,Sunday,41.94
sb-ChIJdfAt5XY_6YAR,Eureka!,"601 Paseo Nuevo, Santa Barbara, CA 93101, USA",34.4186116,-119.7001508,4.3,12:00 AM,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,0.0,Sunday,45.82
sb-ChIJj8Rxzk4V6YAR,The Creekside Restaurant & Bar,"4444 Hollister Ave, Santa Barbara, CA 93110, USA",34.4400581,-119.7717886,4.3,9:00 PM,Monday: Closed | Tuesday: Closed | Wednesday: 4:00 – 9:00 PM | Thursday: 4:00 – 9:00 PM | Friday: 4:00 – 9:00 PM | Saturday: 11:30 AM – 9:00 PM | Sunday: 11:30 AM – 9:00 PM,21.0,Sunday,30.59
sb-ChIJnX6USnwU6YAR,Los Arroyos Downtown Mexican Restaurant,"14 W Figueroa St, Santa Barbara, CA 93101, USA",34.4220513,-119.70376,4.4,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 8:30 PM,21.0,Sunday,30.71
sb-ChIJndXTVOJB6YAR,Old Town Coffee,"5877 Hollister Ave, Goleta, CA 93117, USA",34.4358225,-119.8284261,4.6,5:00 PM,Monday: 6:00 AM – 5:00 PM | Tuesday: 6:00 AM – 5:00 PM | Wednesday: 6:00 AM – 5:00 PM | Thursday: 6:00 AM – 5:00 PM | Friday: 6:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 7:00 AM – 5:00 PM,17.0,Sunday,41.46
sb-ChIJmYLfH3wU6YAR,Finch & Fork,"31 W Carrillo St, Santa Barbara, CA 93101, USA",34.4203514,-119.7024755,4.4,2:00 PM,"Monday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM | Tuesday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM | Wednesday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM | Thursday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM | Friday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM | Saturday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM | Sunday: 7:00 AM – 2:00 PM, 4:00 – 9:00 PM",14.0,Sunday,41.39
sb-ChIJkTqJ1vkT6YAR,The Society: State & Mason,"36 State St, Santa Barbara, CA 93101, USA",34.4132554,-119.6899768,4.9,8:00 PM,Monday: 12:00 – 7:00 PM | Tuesday: 12:00 – 7:00 PM | Wednesday: 12:00 – 7:00 PM | Thursday: 12:00 – 7:00 PM | Friday: 12:00 – 8:00 PM | Saturday: 12:00 – 8:00 PM | Sunday: 12:00 – 7:00 PM,20.0,Sunday,36.67
sb-ChIJdZuqDR4V6YAR,Wingstop,"1964 Cliff Dr B-11, Santa Barbara, CA 93109, USA",34.4022926,-119.7228478,3.9,1:00 AM,Monday: 10:30 AM – 1:00 AM | Tuesday: 10:30 AM – 1:00 AM | Wednesday: 10:30 AM – 1:00 AM | Thursday: 10:30 AM – 1:00 AM | Friday: 10:30 AM – 1:00 AM | Saturday: 10:30 AM – 1:00 AM | Sunday: 10:30 AM – 1:00 AM,1.0,Sunday,44.92
sb-ChIJmbriJHwU6YAR,Lilac Pâtisserie,"1017 State St, Santa Barbara, CA 93101, USA",34.4217695,-119.7025697,4.6,3:00 PM,Monday: 8:00 AM – 3:00 PM | Tuesday: 8:00 AM – 3:00 PM | Wednesday: 8:00 AM – 3:00 PM | Thursday: 8:00 AM – 3:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: 8:00 AM – 3:00 PM,15.0,Sunday,41.49
sb-ChIJf8sGfUQV6YAR,Yona Redz,"1230 State St, Santa Barbara, CA 93101, USA",34.4242954,-119.7053091,4.3,8:00 PM,Monday: Closed | Tuesday: 12:00 – 8:00 PM | Wednesday: 12:00 – 8:00 PM | Thursday: 12:00 – 8:00 PM | Friday: 12:00 – 8:00 PM | Saturday: 12:00 – 8:00 PM | Sunday: 12:00 – 8:00 PM,20.0,Sunday,35.27
sb-ChIJfbE3OZFA6YAR,Captain Fatty's Brewery,"6489 Calle Real Suite D, Goleta, CA 93117, USA",34.4393265,-119.8523254,4.8,10:00 PM,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 9:00 PM,22.0,Friday,28.09
sb-ChIJgZMZA28V6YAR,'Que by Whiskey 'N Rye,"38 W Victoria St, Santa Barbara, CA 93101, USA",34.4236178,-119.7070578,5.0,8:30 PM,Monday: 11:30 AM – 8:30 PM | Tuesday: 11:30 AM – 8:30 PM | Wednesday: 11:30 AM – 8:30 PM | Thursday: 11:30 AM – 8:30 PM | Friday: 11:30 AM – 8:30 PM | Saturday: 11:30 AM – 8:30 PM | Sunday: 11:30 AM – 8:30 PM,20.5,Sunday,34.06
sb-ChIJfdslUlYV6YAR,Little Bird Kitchen,"38 W Victoria St, Santa Barbara, CA 93101, USA",34.4236178,-119.7070578,4.0,8:00 PM,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,20.0,Sunday,34.79
sb-ChIJm_1TMiMT6YAR,Finney's Crafthouse - Santa Barbara,"35 State St a, Santa Barbara, CA 93101, USA",34.4128469,-119.6904016,4.5,10:00 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,22.0,Friday,27.76
sb-ChIJn1maNQAV6YAR,Luna's Cafe,"1218 Santa Barbara St, Santa Barbara, CA 93101, USA",34.4260085,-119.7025942,5.0,2:00 PM,Monday: 6:30 AM – 2:00 PM | Tuesday: 6:30 AM – 2:00 PM | Wednesday: 6:30 AM – 2:00 PM | Thursday: 6:30 AM – 2:00 PM | Friday: 6:30 AM – 2:00 PM | Saturday: 6:30 AM – 2:00 PM | Sunday: 6:30 AM – 2:00 PM,14.0,Sunday,42.24
sb-ChIJgR4CNLMV6YAR,SB Pho,"1221 State Street Suite 10, E Victoria St Lot 5, Santa Barbara, CA 93101, USA",34.4236871,-119.7056948,4.3,8:00 PM,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 11:30 AM – 8:00 PM,20.0,Sunday,35.27
sb-ChIJmyUAG2cT6YAR,Sushi by Scratch Restaurants: Montecito,"1295 Coast Village Rd, Santa Barbara, CA 93108, USA",34.4212447,-119.640407,4.8,10:00 PM,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 10:00 PM,22.0,Friday,28.09
sb-ChIJheSY2esV6YAR,Indian Tandoori Kingdom,"1026 State St, Santa Barbara, CA 93101, USA",34.4223121,-119.7025417,4.9,10:00 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,22.0,Friday,28.21
sb-ChIJmRlRYiQV6YAR,Backyard Bowls,"3849 State St, Santa Barbara, CA 93105, USA",34.4389364,-119.7492056,4.5,5:00 PM,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM,17.0,Sunday,41.33
sb-ChIJdZu7NIkT6YAR,Lucky Penny,"127 Anacapa St, Santa Barbara, CA 93101, USA",34.4146371,-119.6902356,4.4,9:00 PM,Monday: 11:30 AM – 8:00 PM | Tuesday: 11:30 AM – 8:00 PM | Wednesday: 11:30 AM – 8:00 PM | Thursday: 11:30 AM – 8:00 PM | Friday: 11:30 AM – 9:00 PM | Saturday: 11:30 AM – 9:00 PM | Sunday: 11:30 AM – 8:00 PM,21.0,Sunday,30.71
sb-ChIJeY7QPWg_6YAR,Keg N Bottle,"915 Embarcadero del Mar, Isla Vista, CA 93117, USA",34.4127132,-119.857252,4.4,12:00 AM,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 12:00 AM,0.0,Sunday,45.97
sb-ChIJkWIJbe1B6YAR,Jersey Mike's Subs,"163 N Fairview Ave, Goleta, CA 93117, USA",34.4414593,-119.8327467,4.7,9:00 PM,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,21.0,Sunday,31.11
sb-ChIJgZalQK5A6YAR,On The Alley Goleta,"7038 Market Pl Dr, Goleta, CA 93117, USA",34.4294661,-119.8725826,4.3,8:00 PM,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,20.0,Sunday,35.27
sb-ChIJe4kiKX9B6YAR,Uniboil Phresh Teas Co.,"5599 Hollister Ave unit b, Goleta, CA 93117, USA",34.435421,-119.820377,4.2,9:00 PM,Monday: Closed | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 9:00 PM | Saturday: 11:30 AM – 9:00 PM | Sunday: 11:30 AM – 9:00 PM,21.0,Sunday,30.48
sb-ChIJgd-5gNgV6YAR,Goodland Waffles and Melts,"1131 State St, Santa Barbara, CA 93101, USA",34.4229213,-119.7044244,4.5,6:00 PM,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 6:00 PM,18.0,Sunday,41.4
sb-ChIJjw0Txn0U6YAR,State & Fig,"1114 State St #18, Santa Barbara, CA 93101, USA",34.423153,-119.7030173,4.4,3:00 PM,Monday: 11:30 AM – 2:30 PM | Tuesday: Closed | Wednesday: 11:30 AM – 2:30 PM | Thursday: 11:30 AM – 2:30 PM | Friday: 11:30 AM – 2:30 PM | Saturday: 10:30 AM – 3:00 PM | Sunday: 10:30 AM – 3:00 PM,15.0,Sunday,41.22
sb-ChIJe2DkyogT6YAR,RH Firehouse Grill at RH Montecito,"1486 E Valley Rd, Santa Barbara, CA 93108, USA",34.4372529,-119.632772,4.4,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 8:00 PM,21.0,Sunday,30.71
sb-ChIJlSrYQntA6YAR,Bowlero - Taphouse & Grill,"5925 Calle Real, Goleta, CA 93117, USA",34.4405664,-119.82881,3.7,12:00 AM,Monday: 2:00 – 11:00 PM | Tuesday: 2:00 – 11:00 PM | Wednesday: 2:00 – 11:00 PM | Thursday: 2:00 PM – 12:00 AM | Friday: 2:00 PM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,0.0,Sunday,44.93
sb-ChIJj2dMz6gT6YAR,Dawn Cafe Santa Barbara,"524 State St, Santa Barbara, CA 93101, USA",34.4176185,-119.696121,4.6,3:00 PM,Monday: 7:00 AM – 3:00 PM | Tuesday: 7:00 AM – 3:00 PM | Wednesday: 7:00 AM – 3:00 PM | Thursday: 7:00 AM – 3:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: 7:00 AM – 3:00 PM | Sunday: 7:00 AM – 3:00 PM,15.0,Sunday,41.49
sb-ChIJm98gq3lA6YAR,La Hacienda Mexican Restaurant,"298 Pine Ave, Goleta, CA 93117, USA",34.4350509,-119.8264029,4.2,9:30 PM,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:30 PM | Saturday: 7:00 AM – 9:30 PM | Sunday: 7:00 AM – 9:00 PM,21.5,Friday,28.67
sb-ChIJjY4GJkkV6YAR,Valentino's Take 'n Bake Pizza & Sub Sandwich Deli Shop,"4421 Hollister Ave, Santa Barbara, CA 93110, USA",34.4397495,-119.7706421,4.6,7:00 PM,Monday: 11:00 AM – 7:00 PM | Tuesday: 11:00 AM – 7:00 PM | Wednesday: 11:00 AM – 7:00 PM | Thursday: 11:00 AM – 7:00 PM | Friday: 11:00 AM – 7:00 PM | Saturday: 11:00 AM – 7:00 PM | Sunday: Closed,19.0,Sunday,41.6
sb-ChIJfbKcXXgU6YAR,Yogurtland Santa Barbara,"621 State St, Santa Barbara, CA 93101, USA",34.4180854,-119.6977046,4.4,10:30 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:30 PM | Saturday: 11:00 AM – 10:30 PM | Sunday: 11:00 AM – 10:00 PM,22.5,Friday,26.73
sb-ChIJo4A4dX0_6YAR,Dave's Dogs Grill,"149 S Turnpike Rd, Santa Barbara, CA 93111, USA",34.4377228,-119.7897114,4.6,11:00 PM,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: Closed,23.0,Monday,26.15
sb-ChIJfcV1kEAU6YAR,"Mesa Burger - Santa Barbara, Mesa","315 Meigs Rd, Santa Barbara, CA 93109, USA",34.4009025,-119.7225921,4.4,8:30 PM,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:30 PM | Saturday: 11:00 AM – 8:30 PM | Sunday: 11:00 AM – 8:00 PM,20.5,Sunday,32.96
sb-ChIJiVrOiyoT6YAR,Taco Tour Santa Barbara,"331 Motor Way, Santa Barbara, CA 93101, USA",34.415118,-119.6944733,4.9,6:00 PM,Monday: 11:00 AM – 6:00 PM | Tuesday: 11:00 AM – 6:00 PM | Wednesday: 11:00 AM – 6:00 PM | Thursday: 11:00 AM – 6:00 PM | Friday: 11:00 AM – 6:00 PM | Saturday: 11:00 AM – 6:00 PM | Sunday: 11:00 AM – 6:00 PM,18.0,Sunday,41.9
sb-ChIJk0XtPWQT6YAR,The Cruisery,"501 State St, Santa Barbara, CA 93101, USA",34.4167553,-119.6957489,4.4,1:00 AM,Monday: Closed | Tuesday: Closed | Wednesday: 2:00 PM – 12:00 AM | Thursday: 2:00 PM – 12:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM,1.0,Sunday,45.68
sb-ChIJf44bNyUV6YAR,Saigon Restaurant,"721 Chapala St, Santa Barbara, CA 93101, USA",34.417987,-119.7000839,4.1,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,21.0,Sunday,30.36
sb-ChIJdyDjM4kT6YAR,Figueroa Mountain Brewing Co. Santa Barbara,"137 Anacapa St F, Santa Barbara, CA 93101, USA",34.4146167,-119.6908271,4.5,11:00 PM,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 12:00 – 8:00 PM,23.0,Monday,26.21
sb-ChIJicZLe6VA6YAR,Rusty's Pizza Parlo,"270 Storke Rd, Goleta, CA 93117, USA",34.4290575,-119.86938,4.0,12:00 AM,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,0.0,Sunday,45.38
sb-ChIJe7Kw7oQT6YAR,Kanaloa Seafood,"715 Chapala St, Santa Barbara, CA 93101, USA",34.417892,-119.7000218,4.5,7:00 PM,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 3:00 PM,19.0,Sunday,41.48
sb-ChIJdeWNQABB6YAR,Drover’s Doughnuts,"5745 Calle Real, Goleta, CA 93117, USA",34.4408331,-119.8244919,5.0,4:00 PM,Monday: 6:00 AM – 4:00 PM | Tuesday: 6:00 AM – 4:00 PM | Wednesday: 6:00 AM – 4:00 PM | Thursday: 6:00 AM – 4:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 4:00 PM,16.0,Sunday,41.98
sb-ChIJf6wz5UAU6YAR,Masala Spice - Santa Barbara,"1919 Cliff Dr, Santa Barbara, CA 93109, USA",34.4013603,-119.7230705,4.6,2:30 PM,"Monday: 11:30 AM – 2:30 PM, 5:00 PM – 12:00 AM | Tuesday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Wednesday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Thursday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Friday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Saturday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Sunday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM",14.5,Sunday,41.55
sb-ChIJm_aMTB0V6YAR,Maiz Picante Taqueria,"2714 De La Vina St, Santa Barbara, CA 93105, USA",34.4360248,-119.7254785,4.7,10:00 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 9:00 PM,22.0,Friday,27.96
